label,jet_pt,jet_mass,n_particles,girth,pt_dispersion,leading_z,jet_eta,jet_phi
1,507.44635,15.678841,25.0,0.012925644,0.39939433,0.27176654,0.5007468,1.0362334
0,500.20404,24.895224,38.0,0.02906601,0.36032754,0.277822,-1.6142526,0.8465814
1,532.07916,27.823133,38.0,0.030766768,0.48908517,0.47059286,-0.6073507,-2.5365894
0,519.12836,53.991386,43.0,0.077452466,0.34237087,0.2664962,-1.6985297,-0.4020711
1,503.45184,64.61122,33.0,0.10050318,0.37471262,0.2856175,-0.56932884,1.8223248
0,525.1887,43.458847,36.0,0.042239536,0.3004611,0.1967972,0.023514958,3.0633156
0,541.8871,77.970726,64.0,0.12579748,0.25642425,0.16278654,0.69038564,-1.0591317
1,507.65036,26.58416,36.0,0.020588506,0.33380562,0.22254023,0.4269007,-2.7904725
1,541.3732,36.173683,45.0,0.036726464,0.2902709,0.2086383,1.0761102,3.0190349
1,503.73083,20.588524,28.0,0.014001541,0.41972896,0.33465135,0.85776645,-3.0320396
1,515.33374,24.157877,32.0,0.02781405,0.43358043,0.3600558,-0.6443565,1.3935846
1,501.58875,16.908457,30.0,0.014755243,0.31166768,0.19129345,-0.9504638,1.5081877
1,516.03625,33.57219,25.0,0.027020501,0.45853117,0.3840327,1.3062942,-2.0492902
0,537.2799,44.829327,67.0,0.06051921,0.21391642,0.10943125,-1.1226732,-2.3935113
0,522.38654,49.471504,56.0,0.07621346,0.213616,0.09615494,1.1931323,-1.3502309
1,503.72525,23.96072,34.0,0.022311844,0.24354021,0.117314,-0.5349428,3.1376827
0,506.12888,63.11391,84.0,0.09829872,0.21199973,0.11393265,-0.8807598,-1.486868
1,518.1546,44.66988,55.0,0.054073524,0.3234528,0.1979548,0.057800096,0.2667865
0,535.13257,54.045673,73.0,0.0870456,0.20713264,0.13267413,0.9360401,2.389702
0,515.2366,36.385265,58.0,0.04172077,0.24785282,0.1462091,-0.8340817,1.8943938
1,526.89233,19.475111,28.0,0.027987147,0.3098784,0.21944499,0.44471636,-1.3897444
0,511.35535,35.348587,42.0,0.034981884,0.28890845,0.17312068,-0.53448236,1.7808075
0,503.88284,23.540222,40.0,0.025925895,0.25183418,0.12729228,-0.27125108,-2.3119364
1,541.85016,47.472816,49.0,0.048032627,0.341908,0.27938175,1.3924218,2.594807
0,540.56146,30.128342,49.0,0.035384536,0.22166674,0.11866116,1.2018406,-0.3841768
0,539.0717,31.833971,41.0,0.03879314,0.2506389,0.14106762,-0.83266145,-1.4862882
1,545.66205,32.993942,26.0,0.04311267,0.37242302,0.2338396,0.44626257,-1.9434896
0,508.337,27.626495,51.0,0.038080506,0.25942773,0.17706005,1.1399373,2.7817106
1,528.43414,18.336653,23.0,0.019924765,0.37729904,0.21922016,1.2721541,-1.6436867
1,511.05316,16.864643,24.0,0.018366273,0.48031154,0.38275662,0.18920957,-0.41444078
1,508.70602,74.22142,49.0,0.11419019,0.24793923,0.18484816,0.6497119,-1.0416094
0,532.6281,102.617386,84.0,0.17828019,0.17486209,0.072676696,-0.7258293,-1.9716498
0,503.01678,50.63633,68.0,0.08306886,0.18582822,0.08606325,-0.10008633,2.0679948
0,546.9794,42.01769,49.0,0.038372457,0.29002568,0.20763993,0.6301048,-0.33216816
0,510.0021,51.976448,52.0,0.093648985,0.23588711,0.14413133,1.5997818,-2.7049246
1,540.4007,19.132956,22.0,0.013671591,0.46751043,0.36389932,-0.692831,-0.9809004
1,520.3619,19.435707,17.0,0.011890883,0.59074545,0.49967882,1.03128,0.9794125
0,523.5148,31.033154,38.0,0.044721805,0.30935976,0.21047817,-0.61038995,2.4700525
0,505.21796,34.144943,54.0,0.04168851,0.2820808,0.18842684,-0.35807678,-2.6343532
0,528.1069,43.82656,59.0,0.05266477,0.22795783,0.11427572,1.3836004,3.0542705
0,538.1313,101.01272,72.0,0.16592649,0.23325835,0.1413141,1.2149003,-1.4098759
0,507.70258,54.183384,78.0,0.08334559,0.17788206,0.07936374,0.43392473,1.0179738
1,515.39795,26.643219,25.0,0.01858594,0.568216,0.42894277,-0.34200233,0.99745125
0,525.5851,34.57121,50.0,0.042217426,0.31505716,0.24255973,0.13934739,-2.1840317
1,532.8383,26.539469,26.0,0.019227559,0.40290087,0.3215194,0.94967,-0.24886842
0,504.6734,30.926111,46.0,0.030190647,0.2912715,0.22948237,-1.1348517,-2.7962937
0,526.58136,36.85283,57.0,0.05705125,0.2861267,0.21249261,1.1049341,-2.1950238
1,507.83737,25.286654,20.0,0.021710955,0.59999627,0.58483875,0.5568152,0.01437716
1,545.59033,43.307407,62.0,0.05407831,0.2229348,0.13355842,0.91488767,-2.5368304
1,511.10983,26.134726,21.0,0.015652621,0.43282676,0.3578787,-0.48467964,2.173527
1,504.3459,28.874924,33.0,0.021495381,0.43092138,0.33005178,1.2319571,-0.8892107
1,522.2338,56.886353,43.0,0.08076778,0.29520568,0.2519442,-0.008422656,0.5152228
0,506.9295,51.474495,61.0,0.06308352,0.20464286,0.115400605,-0.58213377,-0.16581099
1,505.3942,17.66627,24.0,0.011037445,0.36994094,0.26940197,1.2426857,-2.3189979
1,501.75742,28.864153,54.0,0.04953244,0.21794955,0.08160115,0.504128,-2.0849078
1,500.15878,33.390095,34.0,0.030305766,0.42624158,0.32991496,0.98081607,-2.4083889
0,520.1402,35.841976,48.0,0.054169893,0.27050543,0.17295639,-0.6612254,-3.0019536
0,535.59045,101.86208,66.0,0.16420062,0.2463665,0.1814359,0.003879012,0.14635152
1,528.51385,16.666018,27.0,0.014751797,0.3819458,0.28722373,-1.2349124,1.978127
0,541.87836,37.816307,53.0,0.04164463,0.23718895,0.14954509,1.0131118,0.81918854
0,506.9393,62.1714,46.0,0.092593364,0.24957205,0.14968905,-0.91738397,1.2046766
1,546.7917,15.542155,20.0,0.01333623,0.43093753,0.28773916,1.2834665,0.59917593
0,509.7866,61.963596,45.0,0.10553721,0.27210018,0.18689066,0.22269557,0.3526642
1,505.7456,25.146053,20.0,0.018754046,0.5178045,0.4751433,1.1120071,0.009461769
0,507.02408,84.92653,98.0,0.1352775,0.15939274,0.07616256,1.0132302,1.8962896
0,516.6235,35.792683,53.0,0.05224521,0.1966839,0.085347176,-0.53116673,2.8854737
1,548.55365,23.56221,29.0,0.023660958,0.35716015,0.19841999,1.5797017,-0.42673802
1,510.23865,27.77276,25.0,0.021811485,0.36178237,0.27049768,0.8201263,-2.0040355
1,533.9438,17.778996,21.0,0.012055833,0.41119936,0.26831564,-0.071204536,0.14810008
1,516.6595,24.25669,21.0,0.04162456,0.40747666,0.35489845,-0.016915692,-1.3135097
0,505.77573,39.786686,39.0,0.042591356,0.33557907,0.21830675,0.9321907,-0.2946581
0,512.0316,26.80634,43.0,0.02435944,0.28612304,0.1686926,-0.65217894,1.5059584
1,513.7377,21.556662,27.0,0.01284982,0.33179554,0.1836554,1.2099618,1.6469215
0,517.5565,38.945904,40.0,0.036810566,0.31301752,0.21015581,1.1398556,-0.7965997
1,533.474,45.83533,36.0,0.054015066,0.39144787,0.3311845,0.88743603,-1.8111184
1,531.79065,57.240894,38.0,0.081150256,0.39140448,0.34040886,-0.59976035,-1.4087472
0,522.05536,69.12697,68.0,0.11291754,0.20452192,0.09636997,-0.35298213,-2.648044
1,512.69226,27.868292,39.0,0.034964327,0.257962,0.118794456,0.07853365,-1.0806788
0,509.7673,30.84478,48.0,0.033754513,0.2635181,0.17988172,-0.4981494,1.1225834
1,523.56604,77.894104,54.0,0.13227387,0.26582435,0.20797178,-0.4954604,-2.2540488
1,533.05505,39.757923,29.0,0.03507938,0.38330272,0.28655627,0.14666368,-1.5439001
0,511.80066,49.039986,83.0,0.06598175,0.1721299,0.08782186,-0.87694526,0.50064456
0,536.0842,56.849182,58.0,0.07361318,0.19145969,0.104781576,0.25095442,-0.8962572
1,537.6282,13.040998,16.0,0.015266124,0.5297031,0.46729073,-1.0492566,1.3445531
1,538.2108,14.916235,20.0,0.016724307,0.5352091,0.50431514,0.8292944,1.3383081
0,522.47327,63.765484,47.0,0.09216064,0.26842323,0.16241466,-0.9409754,-3.0445666
1,549.48376,56.067257,49.0,0.062551685,0.25537658,0.14033508,-1.6635839,2.370266
1,545.9481,17.746307,27.0,0.022441912,0.3070298,0.21255842,-0.7931106,1.7854185
1,539.61707,15.922141,20.0,0.01201623,0.4215174,0.31614983,0.27312797,1.9147503
0,531.8294,32.61217,40.0,0.031258225,0.3046265,0.17394172,-1.2371938,-0.039984614
1,515.8124,25.419744,22.0,0.02591179,0.53090155,0.4707418,0.076934345,0.9445795
1,512.8637,17.594925,22.0,0.01146769,0.7722761,0.7646001,0.7173663,2.6005113
1,537.9575,59.8951,61.0,0.10384506,0.22479025,0.1230314,1.2115037,-0.29969838
0,539.81525,23.080696,40.0,0.018805569,0.2493538,0.1273352,1.1657971,-2.471938
0,518.15094,36.830116,44.0,0.028707111,0.26939347,0.14010935,0.864025,-0.13635255
1,515.5825,20.866207,29.0,0.02497978,0.3788941,0.32212114,0.2751453,1.0703995
1,546.90155,16.151453,25.0,0.0169533,0.38966593,0.3130872,-0.2954523,-2.3701239
0,502.68344,59.757927,57.0,0.111983575,0.23463869,0.15513831,0.18569273,1.0234354
0,521.65454,88.37369,81.0,0.15987597,0.18269067,0.0790457,1.5554475,0.18164879
0,500.31952,36.9909,44.0,0.03230217,0.2735819,0.15184577,0.6007155,-0.49736845
1,505.43417,32.52947,36.0,0.04775227,0.28138497,0.17474921,-0.29937422,2.5122476
1,525.25385,30.596016,22.0,0.020346649,0.41307133,0.2528683,-0.7989655,0.6779697
1,542.6917,36.57154,40.0,0.030434502,0.31316966,0.19976953,-0.34401742,-0.72332996
1,544.35016,20.030241,21.0,0.015010684,0.38534868,0.27171013,0.81366056,0.7960661
0,516.9305,61.311237,51.0,0.08328294,0.38740999,0.35495943,0.00024360907,-2.4533474
0,515.8621,46.956352,69.0,0.05807186,0.22037135,0.12562284,0.42330623,1.076747
0,509.27954,26.285255,22.0,0.025592206,0.3335955,0.17132582,0.4790818,0.76705724
1,507.69156,37.662792,71.0,0.0488577,0.22035812,0.10313125,0.92888856,2.8236825
0,520.0598,20.22474,39.0,0.019396426,0.27299756,0.14865962,0.2689869,-2.8575373
1,512.7393,37.687473,29.0,0.035702303,0.35023808,0.2503385,-1.0113363,-2.366797
1,535.5008,41.035557,38.0,0.04297507,0.28163284,0.16527577,-0.63512546,1.5826164
1,503.279,14.266015,24.0,0.012889409,0.45194787,0.39595222,0.24238227,-1.311905
0,520.7554,56.958447,87.0,0.08404456,0.20470195,0.09986836,-0.14353515,-2.7161624
0,504.67743,42.29718,73.0,0.06395454,0.17632358,0.0750844,-1.3093255,2.326431
1,518.7368,27.179295,26.0,0.021756789,0.44286418,0.34833974,0.9520971,-0.33834186
0,542.66656,77.04095,51.0,0.11220728,0.2661682,0.12992474,-1.3312674,-0.48793238
0,543.0629,24.9955,32.0,0.021467049,0.33868635,0.20744339,1.2512066,0.75326437
0,546.07434,55.980717,50.0,0.07545467,0.23008478,0.11851831,0.7318203,-2.568488
1,538.01025,42.494648,41.0,0.032451354,0.39836487,0.34105957,-1.4580705,-3.1391377
0,535.75824,54.516033,77.0,0.060781807,0.22308631,0.09675794,0.37827554,2.4786842
0,526.2732,68.18765,48.0,0.11534171,0.2670327,0.13302322,-0.3729324,0.8896164
1,525.9604,65.81646,39.0,0.1190955,0.31292483,0.25710917,-1.2836552,-1.6871742
1,509.33096,12.268288,17.0,0.008768275,0.4335751,0.282903,-1.0028828,-1.4162493
1,502.20505,17.663776,27.0,0.0127467085,0.3002958,0.15814133,0.7541913,-2.6937501
0,524.129,57.250637,59.0,0.07139323,0.4653387,0.44092634,0.4159295,-0.8946889
0,514.7317,71.22563,58.0,0.12305368,0.2348284,0.11364593,1.1101658,0.0260638
0,527.9001,36.45709,50.0,0.04165284,0.25763708,0.17473023,-0.30840847,-2.1657195
0,506.79355,100.484375,44.0,0.18842031,0.24474192,0.11533098,-0.09403273,2.3080847
0,519.2205,39.34824,40.0,0.04576888,0.2988997,0.20475945,0.49072438,-1.7592968
1,528.5828,67.12127,60.0,0.09050977,0.24405143,0.12795778,-0.72747916,2.1630104
0,501.1605,64.98988,68.0,0.122251995,0.25143296,0.18614562,0.92882544,1.8493713
0,507.8156,81.59032,74.0,0.12997825,0.20086348,0.08906349,0.6624123,-1.6142383
0,511.9228,33.565987,60.0,0.036904104,0.25619364,0.16797353,-0.10284351,2.3778532
1,523.4818,34.18003,46.0,0.050296653,0.2852884,0.20465077,0.49110764,-2.8939188
1,538.60223,26.35644,45.0,0.019281283,0.41782892,0.3355346,-1.0582552,1.8457216
1,519.68756,16.988152,29.0,0.014587584,0.33724105,0.22099829,-0.6021974,0.6193444
0,515.8446,22.800425,38.0,0.026464095,0.24327777,0.11060276,-1.671228,0.273849
0,532.276,50.53361,39.0,0.072811075,0.2505247,0.15093666,-0.14033012,-2.310633
1,506.4206,21.47883,23.0,0.022208711,0.33665994,0.20094194,-0.18089603,-2.3382747
0,535.60974,67.14759,62.0,0.09423071,0.24957857,0.17112409,-0.81969386,1.4336582
0,545.1107,20.638775,44.0,0.019366633,0.27485803,0.17490917,-0.29846817,-2.0049489
1,500.18277,41.555458,35.0,0.06746725,0.48979443,0.46802446,0.91741854,-1.133187
1,512.706,44.63318,51.0,0.060987785,0.32998857,0.20937972,-0.8866979,-0.72461534
0,533.1471,41.52517,54.0,0.06435878,0.2507642,0.13571835,-0.9519122,0.70561564
0,503.5178,34.965237,58.0,0.047127258,0.20074195,0.082907304,0.020999072,-1.1389731
1,549.6167,20.58171,23.0,0.012022741,0.45027292,0.31437522,-0.8011924,-0.86380523
0,503.6081,32.749207,62.0,0.044288058,0.20555434,0.10306542,1.5326482,2.254533
1,500.30035,31.423542,28.0,0.038547907,0.46578977,0.37293288,1.6498137,1.6510931
0,545.2636,52.872124,79.0,0.0658472,0.19454202,0.10780687,0.07454213,2.4373283
0,543.8479,56.635952,74.0,0.06918424,0.25130078,0.1435288,0.5219828,-2.8182354
1,530.0317,28.785362,28.0,0.021343991,0.41724935,0.26658222,-0.020552725,1.933688
0,514.12604,23.237709,22.0,0.018030154,0.41925812,0.30064735,0.12792538,-2.075681
1,545.70746,21.48059,18.0,0.016605206,0.5832401,0.5374766,1.1261865,2.9480035
1,531.20404,28.331821,31.0,0.027001921,0.3437383,0.21273945,-0.63139296,0.12778506
1,535.5384,17.385519,27.0,0.013788471,0.30340895,0.15533069,0.8337121,3.0780861
1,500.4736,31.087948,44.0,0.027451618,0.37930512,0.23983872,1.1028826,2.5220246
0,503.56992,44.05988,54.0,0.066130385,0.23156877,0.15529075,-1.1430407,-1.5782964
1,518.2595,31.004477,27.0,0.028591909,0.3896625,0.30445755,-1.0903639,0.19518492
0,504.2262,53.651863,54.0,0.08212244,0.29226074,0.20490628,0.85863566,-1.6186491
1,518.2098,15.026137,15.0,0.0096412385,0.59977496,0.4693394,1.069535,3.0620584
1,514.082,9.055879,20.0,0.009729434,0.40705192,0.2691688,-0.7313653,2.3343873
0,537.16095,71.892494,73.0,0.11595833,0.20784137,0.11384432,-0.6680964,-1.1573057
1,521.7888,95.057304,61.0,0.16576584,0.20501512,0.09716258,1.1254572,-1.173615
1,521.3572,9.120307,14.0,0.008033954,0.48018956,0.4204938,0.46589887,1.2724304
0,524.3324,28.976028,48.0,0.034402985,0.23237436,0.10933747,-0.7357656,-2.46787
1,515.39716,15.660259,27.0,0.017702447,0.30487993,0.18975346,-0.044065863,-0.24787036
0,530.5754,30.006283,39.0,0.025945913,0.30602005,0.20508331,1.1592655,2.2121215
0,521.32056,50.973324,57.0,0.06724352,0.25162658,0.15876338,0.32527143,-2.0090857
1,522.41156,19.535925,32.0,0.014637581,0.3237551,0.20676091,0.25409773,-0.42538464
0,533.4301,19.123085,18.0,0.012905998,0.336901,0.18770087,0.32651457,-0.5043019
1,510.05566,29.015818,35.0,0.028855633,0.4620789,0.40878537,-0.8711261,0.40431473
1,505.2751,29.450453,45.0,0.049946,0.2770362,0.17306569,-0.22339776,2.1028528
1,503.4121,18.302622,25.0,0.014618891,0.4679407,0.32835445,1.3886403,2.047106
1,535.4505,36.569084,52.0,0.03777223,0.32507703,0.26389974,0.4580333,-0.33330446
0,543.5623,35.899517,36.0,0.04899561,0.26129338,0.14045578,1.6258724,-0.34504032
1,528.40356,20.118315,27.0,0.023207597,0.60385364,0.5730963,-0.5517027,1.4298828
1,507.8611,13.792356,20.0,0.013756513,0.41059783,0.23768616,0.9155061,-1.3116502
0,544.03925,126.23661,74.0,0.19962017,0.18785402,0.10367724,-1.1084983,-2.9888618
1,525.47705,37.15365,56.0,0.03902767,0.25091764,0.16983648,0.61773014,-2.046132
0,523.3453,37.264614,30.0,0.057523813,0.29346877,0.16556399,0.9035581,-0.35832494
0,502.78622,54.679733,52.0,0.09783159,0.25751504,0.12353446,-1.6624764,0.66724104
1,514.39087,16.222359,24.0,0.011454583,0.41696948,0.27064016,0.26822054,2.4948075
1,531.3509,26.620556,36.0,0.022904675,0.34018815,0.21569662,0.51221365,2.4060702
1,547.07825,46.925938,46.0,0.078293756,0.3139895,0.25069737,-1.1772956,2.3240464
0,511.58206,38.4363,33.0,0.03387735,0.39220732,0.30749652,1.1455349,0.43992877
0,514.9482,55.163403,44.0,0.090509646,0.26846722,0.15336089,-0.3620363,1.9634892
0,549.01154,66.33868,80.0,0.073266275,0.23749869,0.12836212,-0.35631177,-0.18554553
0,532.67914,28.219864,39.0,0.04020968,0.257101,0.11670633,-0.35478434,-0.8576849
0,548.1404,33.82434,42.0,0.033505555,0.3353015,0.23505804,-0.07982302,1.1789999
0,534.3009,38.512833,65.0,0.04467937,0.2388946,0.12406839,0.43367085,-1.5216928
1,506.66174,38.16408,56.0,0.038386434,0.40930808,0.29016897,1.6714166,0.5108947
1,504.5049,31.032871,46.0,0.030169941,0.30550092,0.21825606,1.3229553,2.1462245
0,506.56534,37.522007,52.0,0.054195866,0.20286682,0.07762622,-0.46796402,0.15145244
0,541.57587,66.5426,72.0,0.07355384,0.23454304,0.16072425,-1.4300522,-2.8362682
0,512.223,37.768475,56.0,0.049535643,0.27600783,0.19323707,-0.7786551,1.667964
1,518.1162,20.081936,20.0,0.012760055,0.45337477,0.3269497,0.16640782,2.9571881
1,517.4724,46.71751,57.0,0.0806257,0.24060042,0.16626434,1.2339494,-2.340266
1,507.4409,19.018566,17.0,0.01419983,0.49208573,0.4138937,0.45346522,0.09536506
1,546.99176,18.011124,12.0,0.010516422,0.50362986,0.3437306,-0.73255914,-2.9148314
0,508.06262,31.490753,42.0,0.026109189,0.36522004,0.26081246,1.2967831,-0.5898863
0,503.83627,36.767544,44.0,0.043726586,0.2367187,0.12417396,-0.5213628,-3.041344
0,500.0213,46.008553,40.0,0.048667982,0.29456198,0.16115536,1.6271485,3.063577
1,509.00583,39.997055,46.0,0.0696756,0.3229798,0.25753897,-0.82845074,0.11862608
1,501.77014,92.16641,48.0,0.1744098,0.27589786,0.15570295,-1.3529971,-3.0073667
0,515.06323,33.57697,48.0,0.044604115,0.24345954,0.11812967,0.20542045,-0.30430555
1,536.4521,9.925564,13.0,0.008499617,0.5587664,0.390171,-0.19305627,2.9900174
0,523.4045,31.978634,56.0,0.038446147,0.2254166,0.119937755,1.0078007,-2.8236775
0,527.4748,39.648685,61.0,0.03640685,0.29935578,0.2183541,1.5335292,-2.8846977
0,548.8502,63.462242,79.0,0.065867856,0.22929412,0.11049888,0.14869562,0.45802993
1,525.44635,16.148273,23.0,0.012462734,0.3908329,0.28259778,0.65233594,3.0278323
0,521.7665,63.60251,86.0,0.0941147,0.22725488,0.13732338,-0.034284808,1.3507493
0,520.9762,40.440033,54.0,0.049415186,0.2702098,0.17770492,-1.1633128,1.2958974
0,510.77872,31.939413,39.0,0.03205866,0.38820225,0.33500564,-0.26319242,2.2968767
1,512.8169,29.964508,26.0,0.030596847,0.3334267,0.27718917,0.8291105,-2.2252123
0,517.82916,78.107056,77.0,0.14163612,0.18894212,0.099861816,-1.2349151,-0.02997384
0,501.22928,87.282524,69.0,0.15248309,0.16663708,0.054619092,0.37427747,0.34521374
0,527.02325,87.47608,94.0,0.13237487,0.19301201,0.10750498,-0.44623822,3.05861
1,525.66974,17.971767,30.0,0.018096851,0.27946067,0.13280244,-0.27036712,2.729024
1,508.35074,53.116253,40.0,0.09317555,0.24253756,0.13063413,0.56229293,2.991621
1,532.7364,102.51592,57.0,0.17496966,0.26911864,0.15533131,0.11202565,-2.0043352
1,509.36505,23.950684,41.0,0.026678491,0.37589923,0.31332442,1.4651427,-2.3693128
0,540.5395,32.354313,52.0,0.04159422,0.31870764,0.25787735,-0.13998596,-2.8138835
0,540.63916,20.378727,47.0,0.020796163,0.2674665,0.1511352,-1.1969286,-1.8166133
1,538.399,17.856808,13.0,0.010936351,0.5890591,0.54736114,0.68776876,1.3662405
0,535.8329,66.71984,48.0,0.0970704,0.2226093,0.14997065,-0.87163734,2.2854006
1,525.27295,19.69302,23.0,0.0120585915,0.5693901,0.43944383,0.33263817,-0.92123824
0,535.0765,83.92157,88.0,0.1410687,0.20308241,0.12315435,0.74935776,0.416745
0,512.5978,56.700535,48.0,0.07829395,0.3277707,0.28115338,0.7975877,1.7515897
0,500.1334,42.421726,59.0,0.039240748,0.28813192,0.19475937,0.15410838,2.090221
1,501.1832,20.7011,26.0,0.022164902,0.32262212,0.16101326,-0.46833432,-1.4951394
1,508.17697,45.504295,47.0,0.08123622,0.31588587,0.18529812,1.4939411,-3.082743
0,538.44934,32.314095,38.0,0.027709216,0.52416426,0.50404406,-1.2633866,1.2526048
0,514.5126,46.105183,39.0,0.049419686,0.40819642,0.2869316,-0.42018703,-1.9943225
0,529.4758,104.36305,80.0,0.1770721,0.21861768,0.11269916,0.61601615,1.9447544
0,504.04025,42.823963,44.0,0.06144725,0.416224,0.3715858,-0.06472921,-1.9245124
0,517.89746,26.368174,47.0,0.026256738,0.25323504,0.14285836,-1.2384855,1.1028652
1,518.80536,86.998245,79.0,0.14166607,0.17581987,0.07421047,0.021011317,-0.21569346
1,542.4702,19.77314,21.0,0.0131329885,0.38735703,0.2796164,-1.3732077,0.7619515
0,518.1107,49.557068,46.0,0.07664945,0.30854753,0.21647285,0.017515695,2.031995
0,505.2369,13.961914,18.0,0.016699528,0.40703496,0.28220177,-0.0007558326,0.8088921
1,513.48285,43.323296,42.0,0.055992786,0.34659398,0.29252926,1.3102658,2.8511572
0,543.2446,105.90305,89.0,0.17526098,0.17763534,0.112320006,-0.08154305,-2.9250681
0,542.6025,74.692856,74.0,0.12991971,0.18170765,0.068605825,-1.0592823,-1.2840787
1,502.0306,22.649258,28.0,0.020053208,0.29974955,0.19228332,1.0571325,-1.8711222
1,535.0771,12.510145,18.0,0.007073184,0.46460745,0.38432324,-0.025980087,-2.2556708
0,548.67236,23.020315,38.0,0.031258542,0.2501611,0.14085147,-1.3771231,-1.1410031
0,527.97723,80.014,55.0,0.10632033,0.20855564,0.09097373,0.93486774,-0.54588354
1,528.3926,30.684128,36.0,0.03732523,0.255318,0.13701686,0.17857042,0.19722447
1,501.62836,27.472237,16.0,0.020629946,0.3971658,0.23588955,-0.7343044,-0.31182054
1,504.05115,17.325039,16.0,0.013440059,0.33692667,0.16853938,0.5669185,-1.4791719
0,500.43683,40.32581,59.0,0.061822873,0.2280648,0.1217153,-0.6842891,-1.5954233
0,508.02765,28.89007,44.0,0.023215754,0.37103313,0.26153526,0.7468722,0.90420043
0,517.051,25.598228,34.0,0.042832065,0.3091272,0.22097468,-0.8728742,0.83144814
0,528.34656,26.16421,33.0,0.018563505,0.38616043,0.31176376,-0.7218591,-1.2549719
1,545.98395,33.7207,32.0,0.041358303,0.29491326,0.1673741,-0.14774558,-1.5467905
0,523.8474,49.92893,46.0,0.058071222,0.3405818,0.25670463,-0.34889802,1.6018487
0,520.5996,40.42585,48.0,0.04218813,0.24800727,0.110665224,0.38204738,-1.8733542
0,506.49496,36.780003,39.0,0.049982607,0.26725578,0.13004772,-0.031211024,2.789383
1,532.30133,24.614954,34.0,0.019611197,0.27808952,0.1491895,0.38115022,2.7946107
1,520.4449,36.4856,27.0,0.031193236,0.5137693,0.4105461,0.34707952,-1.1130273
0,508.95926,36.692722,39.0,0.04243848,0.3150232,0.22274716,-0.8193814,1.4255724
0,503.77795,21.69897,26.0,0.015493131,0.3520167,0.24853918,-0.865037,2.969358
0,515.0339,22.007145,51.0,0.02677591,0.2716858,0.17366886,0.8624195,-0.17481878
0,503.831,32.958435,46.0,0.03179248,0.28488532,0.20171669,-1.5842122,1.149121
1,525.1221,71.15151,59.0,0.12479107,0.26343518,0.18431124,1.5083739,-1.0281872
1,510.97476,8.103435,17.0,0.00612191,0.40187603,0.270997,-0.76006645,2.1173666
0,537.43713,74.73548,65.0,0.12865078,0.22428507,0.1560745,-0.4711542,1.8497854
0,504.95053,28.252903,44.0,0.029812906,0.31551677,0.20345567,-0.33136132,1.0717232
1,506.66928,19.091742,31.0,0.019948866,0.30684155,0.14954832,-0.19087745,-2.4005404
1,502.031,25.204775,35.0,0.034235068,0.3610622,0.25604576,1.2364458,-0.4873391
0,500.05325,67.51435,29.0,0.11390478,0.41040507,0.3668135,1.4128271,3.025722
1,500.282,20.564835,20.0,0.017321004,0.39183718,0.2435561,0.7110865,-0.9497525
0,509.51877,79.89135,75.0,0.1386507,0.20016511,0.12745114,0.8374546,2.2993982
1,542.14435,45.0381,29.0,0.06199868,0.3045269,0.19209602,-0.097857244,2.1565013
0,536.68634,30.311884,35.0,0.022477893,0.4181037,0.30259633,0.4391819,-0.86045456
0,537.49963,30.478777,51.0,0.032539606,0.29911822,0.24594913,-0.7243043,0.95284706
0,544.2109,73.92067,56.0,0.10651867,0.2726398,0.16612892,-0.009552325,2.5303972
0,510.18005,61.771675,74.0,0.08885803,0.20476662,0.10188083,-1.0336186,-2.764862
1,527.1039,45.246468,47.0,0.043883998,0.25615594,0.12526567,1.0020579,-0.7989032
1,546.92,20.900648,39.0,0.028003022,0.24100488,0.099805236,-1.3643918,0.24821258
0,542.066,73.430084,59.0,0.10485218,0.20271601,0.0801438,0.0431237,0.6643113
0,527.40076,33.361637,36.0,0.025130842,0.37993908,0.27756724,-0.02053446,-2.535411
1,547.0937,16.097687,29.0,0.014330536,0.35245356,0.29164663,-0.5930848,-1.9664268
0,530.85156,38.76687,47.0,0.05540449,0.22514154,0.10266654,-1.3624651,-0.91476494
0,532.08466,23.35741,50.0,0.02321106,0.38903797,0.3542513,-0.2876734,-0.2542696
1,519.3431,18.393635,21.0,0.01819089,0.3830155,0.22061823,0.6312345,0.7039918
1,505.1697,22.572922,17.0,0.016241545,0.58822066,0.49849874,-1.1598252,-1.7864708
1,527.54095,40.750233,32.0,0.04407565,0.45859823,0.42239133,0.56168485,2.1390495
1,501.4515,75.99653,50.0,0.09688271,0.30415383,0.20836146,-1.314872,2.3662176
1,542.816,23.540009,33.0,0.015745295,0.31579065,0.19275096,-0.13546604,-1.9082124
1,512.41614,17.384855,28.0,0.013191692,0.2928717,0.14634988,-1.2062728,2.5922222
0,522.5127,39.168232,59.0,0.045254458,0.21343504,0.09519014,0.9506086,1.4382766
1,522.7199,14.585768,17.0,0.00765687,0.5273949,0.3663488,-0.23293155,2.7882552
0,546.4423,62.394905,63.0,0.10323016,0.23718353,0.13494603,0.06396747,-1.9690915
1,523.3509,16.3919,22.0,0.011036661,0.4667319,0.32767725,0.49653062,0.577581
1,548.1602,71.9216,48.0,0.09678706,0.24533984,0.12098258,-0.2576836,-1.4187738
0,519.6899,64.59224,67.0,0.078858346,0.3254611,0.22028479,-1.1468798,2.8154368
0,537.59265,14.5851965,25.0,0.015394793,0.356699,0.24237223,0.10495195,1.3045506
